Male_Label,text,Female_Label,text,Label_Comparison
1,指责人家孩子姓父姓，强迫人家孩子姓母性才是极端啊,0,指责人家孩子姓父姓，强迫人家孩子姓母性才是极端啊,Different
1,在中国这种目前连母体权利都无法保证的地方讨论胎儿权利真的无法引起女性过多共鸣 以及就算主楼说的逻辑再严谨也是把本就弱势的女性放到了更弱势的位置,0,在中国这种目前连母体权利都无法保证的地方讨论胎儿权利真的无法引起女性过多共鸣 以及就算主楼说的逻辑再严谨也是把本就弱势的女性放到了更弱势的位置,Different
1,很多男人只会索取，得到之后认为是自己应得的，这个趋势下去越来越多男人会连女人手都牵不上！,0,很多男人只会索取，得到之后认为是自己应得的，这个趋势下去越来越多男人会连女人手都牵不上！,Different
1,这就是德普被诬陷的原因。就因为他的性别为男，所以就算没有任何证据，网友也会给他扣上家暴的帽子。就算新闻出了反转，有证据证明女方才是家暴并且诬陷对方的人，还是会有人用自己的幻想当做现实来为她开脱，只因为她的性别为女。,0,这就是德普被诬陷的原因。就因为他的性别为男，所以就算没有任何证据，网友也会给他扣上家暴的帽子。就算新闻出了反转，有证据证明女方才是家暴并且诬陷对方的人，还是会有人用自己的幻想当做现实来为她开脱，只因为她的性别为女。,Different
1,所以他们只是为了推翻压在自己身上的压迫，改善妇女生活也是为了让她扶助男性而已,0,所以他们只是为了推翻压在自己身上的压迫，改善妇女生活也是为了让她扶助男性而已,Different
1,我觉得她们应该被命名为“女式男权” 她们本质上还是男权 渴望着不平等 只是希望“男”字改成“女”字而已,0,我觉得她们应该被命名为“女式男权” 她们本质上还是男权 渴望着不平等 只是希望“男”字改成“女”字而已,Different
1,男性就是我骂你我打你我杀你但我还要把所有过错按到你头上，男性仗着女性没有话语权活生生的把所有的罪名按到女性身上欺负女性几千年，现在女性有话语权了，国男再想欺负女性没那么容易了,0,男性就是我骂你我打你我杀你但我还要把所有过错按到你头上，男性仗着女性没有话语权活生生的把所有的罪名按到女性身上欺负女性几千年，现在女性有话语权了，国男再想欺负女性没那么容易了,Different
1,我关注上等人是因为侯师的高嫁理论，她说她跟我立场不同问我是不是反女权，我说不是，我反对女拳，我们交流完观点和立场，偶尔还会聊聊天，我觉得这种求同存异很好，然而有的想垄断话语权的人根本学不会。,0,我关注上等人是因为侯师的高嫁理论，她说她跟我立场不同问我是不是反女权，我说不是，我反对女拳，我们交流完观点和立场，偶尔还会聊聊天，我觉得这种求同存异很好，然而有的想垄断话语权的人根本学不会。,Different
1,极端女权（田园）负责攻城掠地，温和女权负责事后洗地,0,极端女权（田园）负责攻城掠地，温和女权负责事后洗地,Different
1,女权本意是为了让男女平等，让受压迫的女性可以得到尊重，只不过，被我们的艾梅伯女士这样的人歪用了。,0,女权本意是为了让男女平等，让受压迫的女性可以得到尊重，只不过，被我们的艾梅伯女士这样的人歪用了。,Different
0,"刚仔细看了下那个关心中国女权现状的,就事论事，抄袭就是抄袭，扯上女权就是模糊焦点，此地无银三百两，反而落实了奶羊抄袭的事实。这个危机公关负分，她们干脆花大价钱好好请个公关团队来洗白吧",1,"刚仔细看了下那个关心中国女权现状的,就事论事，抄袭就是抄袭，扯上女权就是模糊焦点，此地无银三百两，反而落实了奶羊抄袭的事实。这个危机公关负分，她们干脆花大价钱好好请个公关团队来洗白吧",Different
1,向谁反抗？男权的根基是不是在渔翁得利？,0,向谁反抗？男权的根基是不是在渔翁得利？,Different
1,这也叫女权的话女权真是一块砖了吧,0,这也叫女权的话女权真是一块砖了吧,Different
1,为什么女权会如此恶化，究其自身所构筑的概念体系就是在伪概念男权上，会产生女拳不足为奇，女权要正名，需把男权伪概念抛弃，改成男性特权或特权，和清理女拳。,0,为什么女权会如此恶化，究其自身所构筑的概念体系就是在伪概念男权上，会产生女拳不足为奇，女权要正名，需把男权伪概念抛弃，改成男性特权或特权，和清理女拳。,Different
1,菲丽丝为反女权出了那么大力还不是被卸磨杀驴了，伪男终究不是真男子，不会被男子所接纳。,0,菲丽丝为反女权出了那么大力还不是被卸磨杀驴了，伪男终究不是真男子，不会被男子所接纳。,Different
1,毕竟很多男性就热衷于讲极具性暗示和性骚扰的黄段子,0,毕竟很多男性就热衷于讲极具性暗示和性骚扰的黄段子,Different
1,前段时间有个新闻，男的姓苟，结果儿子随父性，在幼儿园被起外号嘲笑，于是哭闹要改。男的想让孩子改姓“敬”（好听又暗藏“苟”），结果派出所那边没同意，说要么随父母要么随祖辈…然后不得已小孩才随了母亲姓李。你看，这个男的宁愿首选一个“外来”姓氏也不愿孩子跟老婆姓,0,前段时间有个新闻，男的姓苟，结果儿子随父性，在幼儿园被起外号嘲笑，于是哭闹要改。男的想让孩子改姓“敬”（好听又暗藏“苟”），结果派出所那边没同意，说要么随父母要么随祖辈…然后不得已小孩才随了母亲姓李。你看，这个男的宁愿首选一个“外来”姓氏也不愿孩子跟老婆姓,Different
1,根本不可能的事，你把人想的太理想，支持女权的人并不是真的支持女权，只是什么有利于自己就支持什么，年轻时和年纪大了的选择根本不会一样，再说女权快走偏了，姓氏这种东西是社会约定俗成的东西，根本不是小夫妻俩的决定的东西，小夫妻俩能决定结不结婚还要看两个家庭的脸色，何况姓氏，你想当然了,0,根本不可能的事，你把人想的太理想，支持女权的人并不是真的支持女权，只是什么有利于自己就支持什么，年轻时和年纪大了的选择根本不会一样，再说女权快走偏了，姓氏这种东西是社会约定俗成的东西，根本不是小夫妻俩的决定的东西，小夫妻俩能决定结不结婚还要看两个家庭的脸色，何况姓氏，你想当然了,Different
1,首先你提出一下消费主义和女权结合的例子，这后面推波助澜的没有男性群体吗？其次女性权益要靠自己争取而不是靠给这个观点，农村的女婴被打胎是女婴不争取吗，农村的女童不能保证上学是女童不争取吗，下岗的妇女因为生了孩子失业是下岗妇女不争取吗，博士研究生复试只对女性问将来如何平衡家庭和学业。,0,首先你提出一下消费主义和女权结合的例子，这后面推波助澜的没有男性群体吗？其次女性权益要靠自己争取而不是靠给这个观点，农村的女婴被打胎是女婴不争取吗，农村的女童不能保证上学是女童不争取吗，下岗的妇女因为生了孩子失业是下岗妇女不争取吗，博士研究生复试只对女性问将来如何平衡家庭和学业。,Different
1,港真，骗婚的又不止女的，男的骗婚骗肚子的也大有人在,0,港真，骗婚的又不止女的，男的骗婚骗肚子的也大有人在,Different
1,直接骂骡子，我会觉得只是骂婚驴后代，那大家都彼此彼此哈。加了不婫两个字，变成不婚骡子，确实还挺可爱的,0,直接骂骡子，我会觉得只是骂婚驴后代，那大家都彼此彼此哈。加了不婫两个字，变成不婚骡子，确实还挺可爱的,Different
1,没说女的没犯罪，说的是男的明明就是自愿的，为了要钱，搞得自己多被强迫一样。,0,没说女的没犯罪，说的是男的明明就是自愿的，为了要钱，搞得自己多被强迫一样。,Different
1,果子狸和鳄鱼这些所谓的言论只能把女性权利带跑偏，让女性认为男人无不窥探女人子宫，凡是自认为不公就大喊强奸，反倒让真正受到侵犯的女性维权举步维艰,0,果子狸和鳄鱼这些所谓的言论只能把女性权利带跑偏，让女性认为男人无不窥探女人子宫，凡是自认为不公就大喊强奸，反倒让真正受到侵犯的女性维权举步维艰,Different
