"text","label","split"
"你先说了一个猜想，然后把这个猜想当成事实来批判。自己树个靶子来打，我觉得你这个逻辑不太对","0","train"
"那你看到那些男人说女司机怎么怎样的时候你会反驳吗？还是跟着一起乐？你那时候不发声，跑我们这忽悠人。只许男人歧视女性仇视女性，我们说什么了？我们把你们说的话贴出来了!","1","train"
"一开始只是他弟弟想把哈维·韦恩斯坦从公司清除的夺权事件，谁知道事态的发展远远超出了想象……","0","train"
"在中国，一个男的夸女的臀部漂亮。。99％会觉得这是性骚扰吧。。","0","train"
"所以导致了理性的声音被埋没，争取权益被一棒子打死，越来越难","0","train"
"田园女权都快成贬义词了，女权本身没错啊，也确实是有很多女性在遭受不公平待遇啊，看到不好的不能漠视好的，看到好的也不能漠视不好的啊，为真正的平权主义奔走的人不一定自己就不幸福，只不过她们能够看到同为女性的其他人的生活","0","train"
"别让叛徒毁了幸苦建立自己起来的社会主义国家，苏联就是被内奸工贼内部瓦解的","0","train"
"这个词在我看来就跟“田园女权”似的，只要使用就极有可能扣帽子和造成刻板印象，极有可能切断沟通的可能，还是不要用比较好。","0","train"
"当家庭主妇的，请要求丈夫给买好保险，给予各种补偿，离婚时有能力带走孩子，别到时候发网上问网友，丈夫出轨，自己家庭主妇，要不要离婚，离婚养不起孩子怎么办。想好这些，自己怎么选确实和别人无关。问题是，中国自古以来盲婚哑嫁，有多少女孩能想清楚这些再选择的？","0","train"
"我们的性教育就是耳濡目染地让扁平化，“男孩子不能哭”“男孩子要成家立业”“男孩子不能梳妆打扮”和女孩子从小被灌输贤良淑德，善解人意又又什么区别呢？","0","train"
"以及新电影卡司怎么能不提男神路易加瑞尔！","0","train"
"其实人家就是根据用户性别占比来分别抽奖的，那几款游戏也是男玩家占绝对比例，虽然没人规定女的不可以玩，但事实就是女的没几个玩的，操作没啥问题。非把这些差异都给无视了，难不成将来还要让毓婷开发个男用事后药？这能有用？还是让万艾可弄个女用版？啥功效？让服用的女生临时长个丁丁出来？","1","train"
"人已经绝望了，虽然做错了，不也是用死赎罪了吗？还不让人家死的安生，刚开始性骚扰就该报警了，不然能有后来人出事吗？现在墙倒众人推了，再坏也死了还是过去得了，人死为大韩国人真是，只要你犯错不死就不算完呀！非得逼死了就都过去了，死了还得让人道歉，那得多么难过多么后悔多么害怕多么无助才会","1","train"
"嗯嗯，我不不如女权会上网,所以利己主义，女权不是解决社会矛盾的，政府不会顺着你们的，老百姓也不会,为什么不能共同繁荣，利己主义能为社会做一点贡献吗，制造矛盾罢了","1","train"
"请小姐姐多在知乎发言，那边脑残屌癌言论太多，新近还看到一个夸大“半残”y染色体价值的，估计真有人信","1","train"
"前几天刚看完这个剧 最后一集带给我的感受无法形容 每一条故事线都很精彩","0","train"
"我觉得涉及人口买卖了，他之前还浏览送孩子的QQ，这女孩也许是当童养媳被她母亲出售了","0","train"
"这是在微博上。我前两天下回了某网游贴吧，95%都是年轻人，男女差不多1：1，点开讨论冷静期的贴子有一半是给新规洗地的，还一边痛斥反对者是被微博女⭕洗脑了，这些并不都是男性。女权污名化比大家想象中的成功多了","0","train"
"这算是我看过这么多个人的言论中，最为可观且应该最接近真相的。谢谢你的存在让我觉得，这个世界还是有一些人在为之努力平权，在这个男权称道的世界中。之前我在朋友圈发的这次鲍事件的看法，就一两个评论且都是妈妈，让我一度觉得大家都怎么了？如果对这事坐视不理，大家都是这件事的帮凶","1","train"
"这让我想到另一位，不也疑点重重。只能说或许权势大于一却…","0","train"
"度假都不跟我们说一声直接走了还以为你带着小姨子跑了。。。。","0","train"
"你……好闲啊……一边双标一边给自己立牌坊……从你出现到现在我研都考完了，干点正事多读读书不好么","0","train"
"不难理解，要拍什么应该提前说好签订合同，不是等到拍摄的时候才懂得要被逼迫被胁迫拍摄合同以外的东西","0","train"
"女人的子宫仿佛不属于自己，属于直男，呵呵","1","train"
"她们那些只是打着女权旗号的霸权，净给真正的女权主义者招黑","1","train"
"有些女性会，除了随父姓，别的也不介意，各凭本事，每个人获得自己想要的即可～,连出生权都不能平等的地方，你讲继承权、冠名权，讲屁呢？法律还规定人人平等呢，你和王思聪能平等吗？法律是法律，现实明显不一样啊","0","train"
"这些人在讲gay骗婚的时候可不这样啊，都是拿数据，讲群体现象，头头是道。怎么一扯到婚女，个个都昏了头，反而拿个例来为群体背书了","0","train"
"性别歧视，明明是那个女生自己去骚扰的，凭什么怪他人","1","train"
"很多男同都支持性别平等,但是直男都很自私,根本不会为女人争取平权。","1","train"
"我既不想被男权定义，也不想被女权定义，我只是在各种利益间艰难做选择的普通人罢了。","0","train"
"屌子的男女平等：男人可以杀人，女人不能说,说句实话，男拳精神就是用自己温暖的直肠帮助兄弟,屌子天天想着指点江山呢，有女人选择接盘你你感恩戴德8，还想着指点女拳,每个人都会坐车出行，可是不是大家都会找蛆和蛆共度一生啊,指出男蛆就是以偏概全，逻辑带师,谁有你厉害啊，百分之九十男性罪犯都被你凭空消失辣,极端女拳太极端辣,沙女人家暴女人性侵男童女童的哪个是极端女拳你指出来我看看,没人要的小屌子是注资了还是拉赞助了你帮啥了用你喜欢,是个正常人都利己，你不利己没见你去捐器官卖屁y给你男同胞啊,搞女拳轮得到你指点？黑人运动需要白人告诉他们说怎么搞？我看你确实是欠","1","train"
"我觉得女性维护性自由和维护自己不受侵犯的权益在中国都应该得到宣传和普及，大家好像都不知道，你就不同步也快宣传啊，如果谁阻挠也该下岗了吧","0","train"
"中世纪基督教手上沾的血半点不必伊斯兰教少。新西兰穆斯林枪击大屠杀犯罪者是“白人至上”主义者","0","train"
"蛋蛋传统么？感觉他的思想不像韩国传统男的那么古板","1","train"
"这才是正确的解读和态度。再次谴责财新网的立脚点和叙述方式，尤其那文章还是一个小姑娘写出来的，她也该去看看心理医生吧？","0","train"
"我想说纠结于房间数字占韩国人口多少的不是韩国女人吗","0","train"
"就是！我当时看见这些评论我都惊了！这也要管？关你peace啊？","0","train"
"茶没说归没说，但是Woody就是这么理解茶的态度的。茶发声是在twitter发的，你认为一个八十几岁的老头子会上推特？Woody可能就是听别人说谁谁谁挺他啦，谁谁谁后悔合作啦。加上一句茶没说的也情有可原。这属于写书时查资料不严谨的错误。","0","train"
"你是不是觉得羡慕，真恨不得自己也长出B来，鲍毓明，高大有钱，你想贴都贴不上去。要是鲍毓明给你100万想睡你老婆，你屁颠屁颠把老婆洗干净奉上了吧？","1","train"
"问题papi没想冠自己姓，地下一群人咸吃萝卜淡操心，管别人家务事，还说人家枉为独立女性等等侮辱人的话，多管闲事","0","train"
"但并不代表被侮辱和曲解。回应确是被“有心人”认为博取可怜，我确实无法理解。还有我认为“可怜”不分贫富，怜悯之心人该有之。,难道作为公众人物，理应被歪曲误会，连发博澄清都不可以？并不是你们认为的“装可怜还有对于环卫工人，社会的女性工作者倘若经期不舒服被人有所照顾，相信是99.9％的人不会反对的。但因为她是明星，她应该被别人消费，应该被别人多承受一点，我可以理解。,首先她没有不上，哪来没有职业操手？超哥说过每期1000多个小时，只剪成1个半小时。其中她淋了多少次，你们知道？我们只看到她被剪的一次被淋了而已。其次，是喷子先骂她玩不起，就不要玩。她回应当时情况相对之前比较难受，兄弟对她有照顾，并不是玩不起，她在里面跑了那么多季，经期下水已经多次！”","0","train"
